blackblitz/gaussian-naive-bayes,193,8,Beginner%Exploratory Data Analysis%Binary Classification%Naive Bayes,31
massquantity/all-you-need-is-pca-lb-0-11421-top-4,524,5,,50
marto24/beginners-prediction-top3,246,12,pandas%Matplotlib%NumPy%Seaborn%Beginner,120
andradaolteanu/melanoma-competiton-aug-resnet-effnet-lb-0-91,196,6,Deep Learning%Neural Networks%Image Data%Cancer,38
shonenkov/oof-evaluation-mixup-efficientdet,552,5,GPU%Deep Learning%Computer Science,35
nvnnghia/fasterrcnn-pseudo-labeling,418,8,,26
iafoss/grapheme-fast-ai-starter-lb-0-964,476,4,GPU%Classification%Deep Learning,85
rishabhiitbhu/unet-pytorch-inference-kernel,827,6,GPU%pandas%NumPy%cv2,37
artgor/feature-selection-model-interpretation-and-more,428,32,Regression%Model Explainability,38
nicapotato/titanic-voting-pipeline-stack-and-guide,339,74,pandas%Matplotlib%NumPy%Seaborn%Beginner,36
shonenkov/merge-external-data,181,7,,28
prashant111/alaska2-image-steganalysis-all-you-need-to-know,35,10,Beginner,24
kyakovlev/ieee-internal-blend,252,10,pandas,29
titericz/giba-r-data-table-simple-features-1-17-lb,316,8,,53
fayzur/lgb-bayesian-parameters-finding-rank-average,144,5,,35
anokas/time-travel-eda,183,3,Arts and Entertainment,26
dvasyukova/a-linear-model-on-apps-and-labels,562,5,,79
manels/lgb-starter,371,3,pandas%Matplotlib%NumPy%sklearn%LightGBM,21
datafan07/eda-modelling-of-the-external-data-inc-ensemble,315,5,Data Visualization%Exploratory Data Analysis%Classification%Image Data,41
vincentlugat/ieee-lgb-bayesian-opt,337,27,pandas%Matplotlib%NumPy%Seaborn%Classification,45
mlisovyi/lightgbm-hyperparameter-optimisation-lb-0-761,262,50,Classification%Gradient Boosting%Sampling,34
codename007/avito-eda-fe-time-series-dt-visualization,281,30,Beginner%Exploratory Data Analysis%Feature Engineering%Time Series Analysis,50
julian3833/jigsaw-incredibly-simple-naive-bayes-0-768,234,5,Beginner%NLP%Naive Bayes%Languages,19
saitodevel01/indoor-post-processing-by-cost-minimization,291,2,,19
kushal1506/moa-pytorch-feature-engineering-0-01846,373,5,GPU,40
davidbnn92/weather-data,171,23,,23
caesarlupum/ds-bowl-start-here-a-gentle-introduction,Copy & Edit,142,pandas%Matplotlib%NumPy%Seaborn%Beginner,58
mathormad/knowledge-distillation-with-nn-rankgauss,173,43,Deep Learning%Biology,38
ogrellier/teach-lightgbm-to-sum-predictions,425,10,,87
dansbecker/dropout-and-strides-for-larger-models,513,14,pandas%TensorFlow%Learn,51
selfishgene/yellow-cabs-tell-the-story-of-new-york-city,227,52,Data Visualization%Travel%Geospatial Analysis%Advanced,37
philschmidt/cervix-eda-model-selection,441,39,Health,38
odins0n/g-research-plots-eda,136,4,Data Visualization%Exploratory Data Analysis%Plotly%Finance%Tabular Data,36
yasufuminakama/ventilator-pressure-lstm-starter,234,3,GPU%pandas%NumPy,8
abhishek/competition-part-1-baseline,333,2,pandas%NumPy,23
ruchi798/covid-19-impact-on-digital-learning-eda-w-b,145,11,pandas%Matplotlib%NumPy%Seaborn%Education,55
codename007/start-from-here-quest-complete-eda-fe,191,16,Beginner%Exploratory Data Analysis%Data Cleaning%Feature Engineering%NLP,44
funxexcel/titanic-basic-solution-using-adaboost,400,8,pandas%Seaborn,111
karelrv/nyct-from-a-to-z-with-xgboost-tutorial,480,53,Programming%Exploratory Data Analysis%Feature Engineering%XGBoost,79
chenjx1005/physical-meanings-of-technical-20-30,235,4,,45
hamzaghanmi/xgboost-hyperparameter-tuning-using-optuna,105,2,pandas%Programming%NumPy%XGBoost%Regression,60
datafan07/titanic-eda-and-several-modelling-approaches,165,42,Classification%Feature Engineering,73
patrick0302/locate-cities-according-weather-temperature,48,10,Exploratory Data Analysis,49
phunghieu/a-quick-simple-eda,150,25,pandas%Matplotlib%NumPy%Beginner%Data Visualization,31
hmendonca/mask-rcnn-and-coco-transfer-learning-lb-0-155,1276,37,GPU%Deep Learning%CNN%Transfer Learning,65
sz8416/simple-bayesian-optimization-for-lightgbm,242,5,Gradient Boosting%Bayesian Statistics,37
usharengaraju/widsdatathon2021-catboost-starter,201,10,Beginner%Data Visualization%Exploratory Data Analysis%Gradient Boosting%AutoML,34
kamalchhirang/eda-feature-engineering-lgb-xgb-cat,439,114,Beginner%Data Visualization%Exploratory Data Analysis%Feature Engineering%Movies and TV Shows,47
jannen/reaching-0-7-fork-from-bilstm-attention-kfold,1527,2,,22
thedrcat/chaii-eda-baseline,472,12,pandas%NumPy%Education%Transformers,30
iamleonie/utility-function-and-patterns-in-missing-values,43,10,Beginner%Data Visualization%Finance%Tabular Data,50
isaienkov/openvaccine-eda-feature-engineering-modeling,225,49,Exploratory Data Analysis%Feature Engineering%Neural Networks%Regression%Coronavirus,13
vbmokin/tse2020-roberta-0-7175-prlb-outlier-analysis,773,29,GPU%Data Visualization%Exploratory Data Analysis%Classification,41
shonenkov/nlp-albumentations,63,3,NLP,27
plasticgrammer/pubg-finish-placement-prediction-playground,742,220,GPU%Exploratory Data Analysis,30
erick5/predicting-house-prices-with-machine-learning,485,8,,20
ammarnassanalhajali/riiid-lgbm-bagging2-sakt-0-781,1146,4,Feature Engineering%LightGBM,26
yegorbiryukov/gfootball-with-memory-patterns,1080,55,Games%Beginner%Simulations,76
subinium/the-hitchhiker-s-guide-to-the-kaggle,128,79,Data Visualization%Exploratory Data Analysis%Survey Analysis,71
adrianoavelar/eachtype,334,2,,27
mindcool/unrolling-of-helices-outliers-removal,353,24,Programming,32
cdeotte/tensorflow-transformer-0-112,141,6,,37
slawekbiel/positive-score-with-detectron-2-3-training,624,2,GPU,77
mmmarchetti/tensorflow-2-0-bert-yes-no-answers,664,25,GPU,29
hukuda222/nfl-simple-model-using-lightgbm,413,14,pandas%Matplotlib%NumPy%Beginner%sklearn,36
wcukierski/concorde-solver,509,4,,27
shivamb/imaterialist-fashion-eda-object-detection-colors,335,16,Beginner%Data Visualization%Image Data,13
alexozerin/end-to-end-baseline-tf-estimator-lb-0-72,418,4,,37
selfishgene/psychology-of-a-professional-athlete,301,23,Data Visualization%Sports%Intermediate%Basketball,27
gunesevitan/optiver-realized-volatility-prediction-eda,108,13,pandas%Matplotlib%NumPy%Seaborn%Data Visualization,23
marketneutral/purged-time-series-cv-xgboost-optuna,182,19,GPU%Finance%Time Series Analysis,17
gogo827jz/optimise-blending-weights-with-bonus-0,178,24,,33
frtgnn/beginner-s-stop-xgb-lgbm-blend,80,16,pandas%Beginner%Data Cleaning%XGBoost%Regression,68
rhodiumbeng/classifying-multi-label-comments-0-9741-lb,436,40,Classification%NLP%Logistic Regression%Naive Bayes,33
adityaecdrid/mnist-with-keras-for-beginners-99457,604,46,Beginner%Exploratory Data Analysis%Deep Learning%CNN,50
frlemarchand/efficientnet-aug-tf-keras-for-cassava-diseases,298,27,GPU%TensorFlow%Deep Learning%Computer Vision%Agriculture,71
abhinand05/catboost-a-deeper-dive,75,6,Beginner%Classification%Gradient Boosting,11
robinteuwens/mask-rcnn-detailed-starter-code,252,14,CNN,35
bminixhofer/aggregated-features-lightgbm,341,8,Beginner%Feature Engineering,32
ttahara/inference-birdsong-baseline-resnest50-fast,893,2,GPU%Deep Learning,15
ddanevskyi/1st-place-solution,246,12,GPU,34
abhishek/same-old-entity-embeddings,296,4,GPU,12
inversion/santa-s-2019-starter-notebook,1000,7,,16
kyakovlev/ieee-lgbm-with-groupkfold-cv,485,2,pandas%NumPy%sklearn%LightGBM,37
chongjiujjin/capsule-net-with-gru,338,12,,36
neviadomski/titanic-data-exploration-starter,216,24,Data Visualization%Exploratory Data Analysis,19
kmader/capsulenet-on-mnist,490,5,Data Visualization%Deep Learning%CNN,48
lorinc/feature-extraction-from-images,282,50,,48
usharengaraju/eda-fe-tabnet-weights-and-biases,61,26,pandas%Matplotlib%Seaborn%Beginner%Exploratory Data Analysis,47
iamleonie/handling-multimodal-distributions-fe-techniques,92,16,Beginner%Exploratory Data Analysis%Regression,44
reighns/titanic-a-complete-beginner-s-guide,157,18,pandas%Matplotlib%NumPy%Seaborn%Beginner,100
daisukelab/cnn-2d-basic-solution-powered-by-fast-ai,602,16,GPU%CNN,46
roydatascience/eda-pca-simple-lgbm-on-kfold-technique,560,7,,42
artgor/eda-and-lstm-cnn,415,53,Exploratory Data Analysis%Classification%Deep Learning%NLP,51
codename007/a-very-extensive-landmark-exploratory-analysis,288,30,Beginner%Data Visualization%Exploratory Data Analysis%Image Data,47
