kanncaa1/statistical-learning-tutorial-for-beginners,1035,115,GPU,69
shrutimechlearn/step-by-step-diabetes-classification-knn-detailed,1375,40,pandas%Matplotlib%NumPy%Seaborn%sklearn,105
cdabakoglu/heart-disease-classifications-machine-learning,1897,9,pandas%Matplotlib%NumPy%Seaborn%Beginner,109
thebrownviking20/intro-to-recurrent-neural-networks-lstm-gru,1456,18,Beginner%Neural Networks%LSTM,81
hortonhearsafoo/fast-ai-v3-lesson-1,6533,4,,36
rounakbanik/movie-recommender-systems,3014,5,Beginner%Arts and Entertainment%Internet%Movies and TV Shows%Recommender Systems,66
ash316/terrorism-around-the-world,996,44,Data Visualization%Geography,92
residentmario/univariate-plotting-with-pandas,6486,22,Data Visualization%Baseball,86
dansbecker/rectified-linear-units-relu-in-deep-learning,321,5,,55
aruchomu/yolo-v3-object-detection-in-tensorflow,2871,21,Beginner%Deep Learning%CNN%Computer Vision,98
fabiendaniel/film-recommendation-engine,1644,67,Arts and Entertainment%Data Cleaning%Movies and TV Shows%Recommender Systems%Advanced,53
sudalairajkumar/getting-started-with-text-preprocessing,607,16,pandas%NLTK,85
fabiendaniel/predicting-flight-delays-tutorial,2015,62,Beginner%Data Visualization%Exploratory Data Analysis,94
summitkwan/tl-gan-demo,10788,10,GAN,37
rtatman/data-cleaning-challenge-scale-and-normalize-data,7235,4,Games%Daily Challenge,249
annavictoria/ml-friendly-public-datasets,730,17,Classification%NLP%Computer Vision,63
dansbecker/learning-materials-on-kaggle,480,45,,125
niharika41298/netflix-visualizations-recommendation-eda,637,78,Beginner%Data Visualization%Exploratory Data Analysis%Deep Learning%Feature Engineering,124
aakashnain/beating-everything-with-depthwise-convolution,1302,8,Deep Learning%Advanced,66
randylaosat/predicting-employee-kernelover,1242,150,Business%Data Visualization%Exploratory Data Analysis%Finance%Law,188
dansbecker/building-models-from-convolutions,1144,22,Learn,12
dgunning/cord-research-engine-search-and-similarity,673,121,Beginner%Data Cleaning%NLP,65
dansbecker/transfer-learning,2701,23,Learn,83
dansbecker/data-leakage,837,10,,2
jpmiller/creating-a-good-analytics-report,227,26,,41
paoloripamonti/twitter-sentiment-analysis,2104,9,GPU%Classification%Deep Learning,58
rtatman/sql-scavenger-hunt-handbook,1442,13,Business%Daily Challenge%Bigquery,224
gspmoreira/recommender-systems-in-python-101,2017,4,pandas%NumPy%sklearn%SciPy%NLTK,48
karnikakapoor/customer-segmentation-clustering,438,5,pandas%Matplotlib%NumPy%Seaborn%Beginner,197
lava18/all-that-you-need-to-know-about-the-android-market,1507,11,,77
laowingkin/netflix-movie-recommendation,1930,46,pandas%Matplotlib%NumPy%Seaborn%Data Cleaning,38
hely333/eda-regression,468,5,Data Visualization%Exploratory Data Analysis%Health,97
prashant111/a-guide-on-xgboost-hyperparameters-tuning,283,53,Beginner,44
residentmario/welcome-to-data-visualization,1702,8,Data Visualization%Learn,38
pierremegret/gensim-word2vec-tutorial,1227,6,NLP%Text Data%Text Mining%spaCy,53
kabure/predicting-credit-risk-model-pipeline,1356,79,Business%Data Visualization%Exploratory Data Analysis%Feature Engineering%Finance,75
rtatman/datasets-for-regression-analysis,605,3,Earth Science,30
dimarudov/data-analysis-using-sql,807,21,Programming%Business,49
shivamb/how-autoencoders-work-intro-and-usecases,574,8,Deep Learning%Image Data,55
lisphilar/covid-19-data-with-sir-model,1660,363,Coronavirus%Time Series Analysis,250
kanncaa1/recommendation-systems-tutorial,470,6,Movies and TV Shows,22
neelkudu28/covid-19-visualizations-predictions-forecasting,1056,91,Data Visualization%Regression,190
colinmorris/functions-and-getting-help-daily,2977,14,,136
dansbecker/running-kaggle-kernels-with-a-gpu,2188,6,GPU,66
xhlulu/cord-19-eda-parse-json-and-generate-clean-csv,600,11,Beginner%Exploratory Data Analysis%Data Cleaning%Coronavirus,45
michau96/covid-19-continents-in-relation-to-time,734,100,Data Visualization%Exploratory Data Analysis%Data Cleaning%Coronavirus%Health Conditions,295
sohier/tutorial-accessing-data-with-pandas,1604,5,,79
rtatman/welcome-to-data-science-in-r,2484,13,,114
goyalshalini93/car-price-prediction-linear-regression-rfe,1424,3,Data Visualization%Exploratory Data Analysis%Data Cleaning%Linear Regression%Model Comparison,49
fedi1996/covid-19-analysis-visualization-and-comparaisons,605,76,Beginner%Data Visualization%Data Cleaning,167
dansbecker/cross-validation,819,7,Model Comparison,82
dansbecker/learn-machine-learning,414,11,,14
dgomonov/data-exploration-on-nyc-airbnb,596,3,pandas%Matplotlib%Seaborn%Beginner%Data Visualization,55
residentmario/time-series-plotting-optional,1109,5,,24
dansbecker/pipelines,882,9,,70
mrisdal/gganimate,956,1,,217
ash316/let-s-play-cricket,637,63,Beginner%Data Visualization%Exploratory Data Analysis%Cricket,70
upadorprofzs/basic-visualization-techniques,96,11,Data Visualization,158
rajmehra03/flower-recognition-cnn-keras,1368,8,GPU%Classification%Deep Learning%CNN%Image Data,44
arjunjoshua/predicting-fraud-in-financial-payment-services,1213,17,Data Visualization%Finance%Banking%Crime,56
mhajabri/what-do-kagglers-say-about-data-science,211,76,Beginner%Data Visualization%Exploratory Data Analysis%Classification,92
janiobachmann/bank-marketing-campaign-opening-a-term-deposit,815,81,Beginner%Data Visualization%Classification%Finance,84
matleonard/baseline-model,259,21,pandas%sklearn%Software%LightGBM,0
upadorprofzs/eda-video-game-sales,320,8,Data Visualization%Exploratory Data Analysis,97
andresionek/geospatial-analysis-of-brazilian-e-commerce,492,20,Data Visualization%Exploratory Data Analysis%Geospatial Analysis%Brazil,50
itoeiji/deep-reinforcement-learning-on-stock-data,1901,2,,47
dansbecker/a-deeper-understanding-of-deep-learning,288,19,Learn,16
marcogdepinto/let-s-discover-more-about-the-olympic-games,383,60,Beginner%Data Visualization%Exploratory Data Analysis%Sports,107
arthurtok/feature-ranking-rfe-random-forest-linear-models,717,80,Finance,43
sudalairajkumar/where-do-people-learn-ml-ds,317,21,Beginner%Politics,67
shivamb/beginners-guide-to-text-generation-using-lstms,988,16,Beginner%Deep Learning%Neural Networks%Text Data%LSTM,48
amyjang/tensorflow-pneumonia-classification-on-x-rays,803,6,TPU%Classification%Deep Learning%Health,51
marcuswingen/eda-of-bookings-and-ml-to-predict-cancelations,669,12,Data Visualization%Exploratory Data Analysis%Classification,62
danielwolffram/topic-modeling-finding-related-articles,635,30,Coronavirus%Text Mining%spaCy,42
lavanyashukla01/pandas-numpy-python-cheatsheet,563,13,Programming,30
nitindatta/fifa-in-depth-analysis-with-linear-regression,342,7,pandas%Matplotlib%NumPy%Seaborn%Beginner,56
gargmanish/basic-machine-learning-with-cancer,716,25,Healthcare,64
freespirit08/time-series-for-beginners-with-arima,720,3,,52
pouryaayria/a-complete-ml-pipeline-tutorial-acu-86,485,2,Beginner%Data Visualization%Classification%Feature Engineering,26
codename007/a-very-extensive-kiva-exploratory-analysis,604,85,Exploratory Data Analysis%Finance%Geography%Crowdfunding,166
currie32/predicting-fraud-with-tensorflow,1441,10,Finance%Crime,56
nayansakhiya/heart-fail-analysis-and-quick-prediction,486,11,Beginner%Exploratory Data Analysis%Plotly%XGBoost%Gradient Boosting,107
m2skills/datasets-and-tutorial-kernels-for-beginners,231,19,,36
kanncaa1/rare-visualization-tools,387,111,Beginner%Data Visualization%Exploratory Data Analysis,21
residentmario/bivariate-plotting-with-pandas,3498,21,Data Visualization,49
kashnitsky/a1-demo-pandas-and-uci-adult-dataset,5090,5,Beginner%Learn,7
aashita/guide-to-animated-bubble-charts-using-plotly,414,22,Data Visualization%Global,84
ash316/ml-from-scratch-part-2,348,24,Data Visualization%Model Comparison%Ensembling%Healthcare,45
robikscube/tutorial-time-series-forecasting-with-xgboost,923,4,XGBoost%Energy,39
raoulma/ny-stock-price-prediction-rnn-lstm-gru,1827,4,LSTM%RNN,48
rtatman/sql-scavenger-hunt-day-1,3645,10,Daily Challenge,308
rajacsp/pandas-cheatsheet-125-exercises,570,54,pandas,65
janiobachmann/price-of-avocados-pattern-recognition-analysis,363,27,Beginner%Data Visualization%Time Series Analysis%Food,61
robikscube/time-series-forecasting-with-prophet,864,18,pandas%Matplotlib%NumPy%Seaborn%Business,73
hoshi7/goodreads-analysis-and-recommending-books,389,6,Beginner%Exploratory Data Analysis%Clustering%Recommender Systems%Literature,59
kanncaa1/does-alcohol-affect-success,516,262,Data Visualization%Education,54
residentmario/plotting-with-seaborn,2749,20,Data Visualization%Learn,37
khoongweihao/covid-19-novel-coronavirus-eda-forecasting-cases,775,60,Data Visualization%Exploratory Data Analysis%Coronavirus%Healthcare%Global,187
rtatman/dashboarding-with-notebooks-day-1,720,8,,103
rtatman/fun-beginner-friendly-datasets,328,2,Beginner,22
kanncaa1/visualization-bokeh-tutorial-part-1,415,63,Data Visualization%Exploratory Data Analysis%Video Games%Internet,12
rtatman/six-steps-to-more-professional-data-science-code,168,4,,44
janiobachmann/s-p-500-time-series-forecasting-with-prophet,596,13,Beginner%Business%Data Visualization%Time Series Analysis,67
prashant111/extensive-analysis-eda-fe-modelling,308,21,Exploratory Data Analysis%Music%Data Cleaning%Feature Engineering,50
arthurtok/decision-boundaries-visualised-via-python-plotly,519,75,Data Visualization%Decision Tree,51
madz2000/nlp-using-glove-embeddings-99-87-accuracy,427,9,Data Visualization%NLP%Text Data,149
kanncaa1/roc-curve-with-k-fold-cv,243,218,Beginner%Data Visualization%Random Forest,28
hellbuoy/online-retail-k-means-hierarchical-clustering,534,8,Beginner%Clustering%K-Means,33
janiobachmann/attrition-in-an-organization-why-workers-quit,456,36,Beginner%Data Visualization%Exploratory Data Analysis%Classification,78
jackcook/how-to-become-a-data-scientist,274,16,Programming%Beginner%Data Visualization,49
prashant111/lightgbm-classifier-in-python,219,27,,38
spscientist/student-performance-in-exams,652,5,Standardized Testing,53
emmarex/plant-disease-detection-using-keras,2905,12,GPU%Deep Learning%CNN%Plants,95
alexisbcook/getting-started-with-kaggle-competitions,218,9,Beginner,138
victorambonati/unsupervised-anomaly-detection,897,5,,35
shivamb/netflix-shows-and-movies-exploratory-analysis,478,3,,27
kabure/extensive-usa-youtube-eda,294,41,Beginner%Exploratory Data Analysis%Music%Feature Engineering%Internet,68
prasadperera/the-boston-housing-dataset,1446,5,,11
parulpandey/wuhan-coronavirus-a-geographical-analysis,297,23,Beginner%Data Visualization%Exploratory Data Analysis,70
vprokopev/mean-likelihood-encodings-a-comprehensive-study,251,5,Classification%Feature Engineering%Gradient Boosting,30
janiobachmann/patient-charges-clustering-and-regression,314,30,Health,59
kashnitsky/topic-7-unsupervised-learning-pca-and-clustering,391,2,Beginner%Clustering%PCA%Learn,17
anasofiauzsoy/writing-hamilton-lyrics-with-tensorflow-r,477,9,Deep Learning%NLP,22
upadorprofzs/understand-your-data-airbnb-reservations,147,8,Data Visualization%Exploratory Data Analysis,74
shahules/zomato-complete-eda-and-lstm-model,449,38,pandas%Matplotlib%NumPy%Seaborn%Beginner,77
serkanpeldek/face-recognition-on-olivetti-dataset,1013,25,pandas%Matplotlib%NumPy%Seaborn%sklearn,57
kashnitsky/topic-3-decision-trees-and-knn,1015,9,,8
ngyptr/python-nltk-sentiment-analysis,1437,8,Internet%Politics,37
rtatman/the-5-day-regression-challenge,370,3,Beginner%Daily Challenge,14
isbhargav/guide-to-pytorch-learning-rate-scheduling,255,3,Deep Learning,13
matleonard/intro-to-nlp,815,23,,2
arthurtok/employee-attrition-via-ensemble-tree-based-methods,778,62,Business,41
kanncaa1/applying-text-mining,252,17,Programming%NLP%Text Data%Text Mining,14
arthurtok/principal-component-analysis-with-kmeans-visuals,884,69,,62
joshuaswords/netflix-data-visualization,290,14,pandas%Matplotlib%NumPy%Seaborn%Business,103
pavansanagapati/a-simple-cnn-model-beginner-guide,596,127,Classification%Deep Learning%CNN%Neural Networks,44
ash316/learn-pandas-with-pokemons,488,26,Games%Video Games,36
matleonard/categorical-encodings,155,20,pandas%sklearn%LightGBM,1
colinmorris/booleans-and-conditionals-daily,1599,11,,57
shubhamksingh/create-beautiful-notebooks-formatting-tutorial,243,72,Beginner%Software,37
yclaudel/recommendation-engine-with-networkx,183,2,Recommender Systems,14
madz2000/pneumonia-detection-using-cnn-92-6-accuracy,1018,3,,82
davidmezzetti/cord-19-analysis-with-sentence-embeddings,368,181,Exploratory Data Analysis%NLP%Coronavirus,140
aleksandradeis/how-to-get-upvotes-for-a-kernel-on-kaggle,53,12,pandas%Matplotlib%NumPy%Seaborn%Data Visualization,128
vincentlugat/pima-indians-diabetes-eda-prediction-0-906,608,36,Data Visualization%Exploratory Data Analysis%Classification%Feature Engineering,42
parulpandey/tracking-india-s-coronavirus-spread,424,31,Data Visualization%Healthcare%India,70
rtatman/download-a-csv-file-from-a-kernel,244,1,Data Cleaning,35
buddhiniw/breast-cancer-prediction,917,16,Healthcare,29
mobassir/mining-covid-19-scientific-papers,310,46,,29
rtatman/data-cleaning-challenge-parsing-dates,4772,5,Daily Challenge,160
amirrezaeian/time-series-data-analysis-using-lstm-tutorial,997,3,Data Visualization%Deep Learning%Feature Engineering%LSTM,31
namanmanchanda/heart-attack-eda-prediction-90-accuracy,334,26,pandas%Matplotlib%NumPy%Seaborn%Data Visualization,109
kashnitsky/topic-2-visual-data-analysis-in-python,905,9,pandas%Matplotlib%NumPy%Seaborn%Beginner,7
arthurtok/generation-unemployed-interactive-plotly-visuals,328,86,,78
prashant111/decision-tree-classifier-tutorial,640,4,,19
gpreda/credit-card-fraud-detection-predictive-models,867,34,pandas%Matplotlib%NumPy%Seaborn%Data Visualization,24
rohanrao/a-modern-time-series-tutorial,235,10,Beginner%Time Series Analysis,41
kralmachine/seaborn-tutorial-for-beginners,186,42,pandas%Programming%Matplotlib%NumPy%Seaborn,61
morrisb/what-does-your-smartphone-know-about-you,444,14,Exploratory Data Analysis%Classification,34
amelinvladislav/map-of-temperatures-and-analysis-of-global-warming,458,8,Environment,23
thebrownviking20/intermediate-visualization-tutorial-using-plotly,519,99,pandas%Games%Data Visualization%Exploratory Data Analysis%Plotly,56
rtatman/careercon-intro-to-apis,1224,10,Programming%Beginner,28
upadorprofzs/bayesian-learning-basics-tutorial,47,5,,75
prashant111/naive-bayes-classifier-in-python,571,12,,25
tanetboss/how-to-get-high-rating-on-play-store,380,4,Beginner%Data Visualization%Exploratory Data Analysis,36
neisha/heart-disease-prediction-using-logistic-regression,879,3,Health%Logistic Regression%Heart Conditions,28
nirajvermafcb/principal-component-analysis-explained,726,57,,75
kanncaa1/earthquake-animation-with-plotly,382,14,pandas,10
hellbuoy/carprice-prediction-mlr-rfe-vif,238,6,pandas%Matplotlib%NumPy%Seaborn%Data Visualization,28
vjchoudhary7/kmeans-clustering-in-customer-segmentation,725,3,,35
randylaosat/simple-exploratory-data-analysis-passnyc,363,60,Beginner%Data Visualization%Exploratory Data Analysis%Education,83
rtatman/manipulating-data-with-the-tidyverse,1245,19,Tidyverse,59
faressayah/predicting-heart-disease-using-machine-learning,702,40,Data Visualization%Classification%Data Cleaning%Health%Feature Engineering,53
sudhirnl7/linear-regression-tutorial,658,13,pandas%Matplotlib%NumPy%Seaborn%Beginner,17
shivamb/a-visual-and-insightful-journey-donorschoose,261,67,Beginner%Data Visualization%Exploratory Data Analysis%Geospatial Analysis,92
dansbecker/what-is-log-loss,80,4,,24
arunrk7/nlp-beginner-text-classification-using-lstm,336,2,Beginner%Deep Learning%NLP,25
airback/match-outcome-prediction-in-football,955,40,,30
ndrewgele/visualizing-pok-mon-stats-with-seaborn,380,9,Beginner%Data Visualization%Biology%Video Games,58
ruslankl/brain-tumor-detection-v1-0-cnn-vgg-16,1369,15,Matplotlib%NumPy%Plotly%Keras%cv2,35
serkanpeldek/face-detection-with-opencv,922,23,Matplotlib%NumPy%cv2%Image Data%Computer Vision,46
codename007/donorchoose-complete-eda-time-series-analysis,486,42,Beginner%Exploratory Data Analysis%Time Series Analysis%Primary and Secondary Schools%Crowdfunding,104
nschneider/gbm-vs-xgboost-vs-lightgbm,419,15,XGBoost%Finance%Model Comparison%Gradient Boosting%Crime,31
thiagopanini/e-commerce-sentiment-analysis-eda-viz-nlp,583,27,pandas%Matplotlib%Seaborn%Business%Exploratory Data Analysis,71
agostontorok/soccer-world-cup-2018-winner,709,16,Games%Football,53
colinmorris/lists-daily,1176,9,Programming,76
arthurtok/super-sized-we-mcdonald-s-nutritional-metrics,411,57,Nutrition,68
kratisaxena/stock-market-technical-indicators-visualization,506,13,Data Visualization%Investing%Data Cleaning%Finance,22
robikscube/a-tale-of-4-kaggler-types-by-ide-use-2018-survey,196,78,Data Visualization%Exploratory Data Analysis%Classification%Survey Analysis,106
yashvi/vehicle-insurance-eda-and-boosting-models,255,19,Exploratory Data Analysis%XGBoost%Random Forest%LightGBM,48
bandiatindra/telecom-churn-prediction,851,15,Business%Data Visualization%Random Forest%Logistic Regression%SVM,33
parulpandey/breathe-india-covid-19-effect-on-pollution,378,25,Data Visualization%Coronavirus%India%Pollution,38
dansbecker/data-augmentation,1193,23,Learn,6
ajaymanwani/loan-approval-prediction,738,2,Data Visualization%Exploratory Data Analysis%Classification,19
sudalairajkumar/simple-exploration-notebook-kiva,300,22,Social Issues and Advocacy,46
ngyptr/lstm-sentiment-analysis-keras,1488,13,Internet%Politics,87
vbmokin/data-science-with-dl-nlp-advanced-techniques,72,34,Beginner%Data Visualization%Exploratory Data Analysis%Deep Learning,16
joshuaswords/awesome-eda-2021-happiness-population,273,14,Matplotlib%Seaborn%Data Visualization%Exploratory Data Analysis%Statistical Analysis,121
kralmachine/analyzing-the-heart-disease,323,31,Beginner%Data Visualization%Data Cleaning,59
paultimothymooney/how-models-work,1486,9,Beginner,70
kanncaa1/note-prediction-results-of-kernel-rank,37,175,Religion and Belief Systems,36
rounakbanik/ted-data-analysis,461,11,Data Visualization%Arts and Entertainment%Education%Internet%Politics,45
uzairrj/beg-tut-intel-image-classification-93-76-accur,912,5,GPU%Matplotlib%NumPy%Beginner%TensorFlow,36
prashant111/xgboost-k-fold-cv-feature-importance,124,24,,19
jchen2186/machine-learning-with-iris-dataset,1267,5,,25
vincee/intel-image-classification-cnn-keras,1055,8,Arts and Entertainment,29
saurav9786/recommender-system-using-amazon-reviews,618,11,Recommender Systems%E-Commerce Services,40
allunia/breast-cancer,438,161,Data Visualization%Exploratory Data Analysis%Deep Learning%Image Data%Cancer,34
selfishgene/analyzing-soccer-player-faces,232,24,Data Visualization%Computer Vision%Football%Advanced,46
shivamb/deep-exploration-of-gun-violence-in-us,372,30,Data Visualization%Exploratory Data Analysis%Feature Engineering%Text Data,71
gpreda/covid-19-vaccination-progress,384,41,pandas%Matplotlib%Seaborn%Plotly%Public Health,69
andresionek/what-makes-a-kaggler-valuable,181,77,Data Visualization%Exploratory Data Analysis%Data Cleaning%Linear Regression%Advanced,67
kashnitsky/topic-10-gradient-boosting,130,10,Beginner%Classification%Regression%Gradient Boosting%Learn,6
rtatman/machine-learning-with-xgboost-in-r,748,14,,45
nirajvermafcb/comparing-various-ml-models-roc-curve-comparison,599,92,Model Comparison,49
jagangupta/what-s-in-a-review-yelp-ratings-eda,442,22,Beginner%Data Visualization%Exploratory Data Analysis%Online Communities%Geospatial Analysis,20
rtatman/kerneld4769833fe,489,8,,66
farazrahman/telco-customer-churn-logisticregression,480,15,Beginner%Exploratory Data Analysis%Logistic Regression,44
elloaguedes/panorama-do-covid-19-no-brasil,320,90,Data Visualization%Exploratory Data Analysis%Coronavirus%Brazil,75
sudalairajkumar/exploration-to-quench-chennai-s-thirst,109,16,pandas%Seaborn%Business%Plotly,46
ilialar/hyperparameters-tunning-with-hyperopt,141,1,Beginner%Optimization,13
rtatman/getting-started-in-r-load-data-into-r,4294,12,Beginner,56
matleonard/feature-generation,151,20,pandas%Matplotlib%NumPy,4
nilanml/how-to-get-into-graduate-school,125,4,Exploratory Data Analysis%Education%Regression%Linear Regression%Universities and Colleges,20
zikazika/using-rnn-and-arima-to-predict-bitcoin-price,612,12,,30
stuarthallows/using-xgboost-with-scikit-learn,299,1,,11
residentmario/faceting-with-seaborn,1760,7,,27
bulentsiyah/learn-opencv-by-examples-with-python,338,23,Exercise%Beginner%cv2%Image Data%Computer Vision,58
gregoiredc/arrhythmia-on-ecg-classification-using-cnn,645,15,,5
shamalip/black-friday-data-exploration,286,5,,29
colinmorris/embedding-layers,356,11,,35
kabure/lending-club-insightful-financial-eda,348,48,pandas%Matplotlib%Seaborn%Data Visualization%Exploratory Data Analysis,46
matleonard/feature-selection,125,22,pandas%sklearn%Sports%LightGBM,0
kmalit/bank-customer-churn-prediction,907,24,Business%Exploratory Data Analysis%Education%Classification%Model Comparison,15
arturkiulian/coronawhy-org-team-980-people-join-slack,155,71,,24
jboysen/quick-tutorial-flatten-nested-json-in-pandas,981,12,Programming,25
erikbruin/airbnb-the-amsterdam-story-with-interactive-maps,268,28,Data Visualization%Exploratory Data Analysis%Text Mining%Geospatial Analysis%Hotels and Accommodations,55
thomaskonstantin/pfizer-vaccine-sentiment-and-time-series-analysis,218,139,pandas%Matplotlib%NumPy%Seaborn%Data Visualization,61
allunia/e-commerce-sales-forecast,422,381,pandas%Matplotlib%NumPy%Seaborn%Feature Engineering,23
justjun0321/way-to-google-get-a-job-in-goggle-word-cloud,246,38,pandas%Programming%Matplotlib%NumPy%Seaborn,82
myonin/bitcoin-price-prediction-by-arima,760,3,,17
kanncaa1/dangerous-bites,58,226,Data Visualization,22
thebrownviking20/intro-to-keras-with-breast-cancer-data-ann,432,66,Beginner%Classification%Deep Learning%Healthcare,24
